25.779998779296875,10.779998779296875,27.943097729890123
27.323516845703125,11.0,29.45461887068686
27.323516845703125,11.0,29.45461887068686
30.418182373046875,9.6727294921875,31.919077598028636
30.482757568359375,9.9310302734375,32.059692313921275
33.0,11.0,34.785054261852174
33.0,11.0,34.785054261852174
35.0,11.444442749023438,36.823569487974346
35.0,11.444442749023438,36.823569487974346
36.862060546875,10.459762573242188,38.317334730511675
36.862060546875,10.459762573242188,38.317334730511675
38.38525390625,11.401641845703125,40.04279153886464
38.475006103515625,12.0,40.302929107765415
39.2786865234375,12.704925537109375,41.28232488499121
39.2786865234375,12.704925537109375,41.28232488499121
40.0,14.5,42.547032799009614
40.0,14.5,42.547032799009614
40.5,16.5,43.73213921133976
40.5,17.0,43.92322847879013
41.5,18.5,45.436769251345325
41.5,18.5,45.436769251345325
41.5,21.0,46.51075144523038
41.5,21.0,46.51075144523038
41.739654541015625,23.243804931640625,47.77523656564651
41.739654541015625,23.243804931640625,47.77523656564651
41.5,26.0,48.971930735881756
41.5,26.0,48.971930735881756
41.0,29.199996948242188,50.33527413034872
41.0,29.199996948242188,50.33527413034872
41.0,32.0,52.009614495783374
41.117034912109375,32.30851745605469,52.291977015330104
40.326080322265625,35.41304016113281,53.66820443811982
40.117034912109375,36.30851745605469,54.10808562494177
40.0,39.5,56.216100896451366
40.0,39.5,56.216100896451366
38.5,44.0,58.46580197004057
38.5,44.0,58.46580197004057
36.5,50.5,62.30971031869752
36.5,50.5,62.30971031869752
35.272735595703125,54.38636779785156,64.82316621893416
35.272735595703125,54.38636779785156,64.82316621893416
34.40362548828125,58.36747741699219,67.75228311105839
34.40362548828125,58.36747741699219,67.75228311105839
32.227264404296875,63.409088134765625,71.12881996115875
32.227264404296875,63.409088134765625,71.12881996115875
29.69049072265625,68.11904907226562,74.30834465833476
29.69049072265625,68.11904907226562,74.30834465833476
27.125,74.0,78.8147551223754
27.125,74.0,78.8147551223754
24.5,81.0,84.62416912442922
24.5,81.0,84.62416912442922
22.0,86.5,89.25385145751414
21.918609619140625,86.70930480957031,89.43673176159366
19.670745849609375,93.08537292480469,95.14107890301584
19.670745849609375,93.08537292480469,95.14107890301584
16.5,100.5,101.84547118060773
16.5,100.5,101.84547118060773
14.0,106.2727279663086,107.19091710308774
14.0,106.2727279663086,107.19091710308774
10.7947998046875,112.21676635742188,112.73477881532163
10.5,112.0,112.49111075991738
7.5,117.72222137451172,117.96088930382622
7.5,117.72222137451172,117.96088930382622
3.4298095703125,124.48245239257812,124.52969343638121
3.4298095703125,124.48245239257812,124.52969343638121
0.0,131.0,131.0
0.0,131.0,131.0
-3.7391357421875,137.5434799194336,137.5942949560269
-3.7391357421875,137.5434799194336,137.5942949560269
-8.100006103515625,144.5,144.72684650360137
-8.100006103515625,144.5,144.72684650360137
-13.0,150.0,150.56227947264878
-13.0,150.0,150.56227947264878
-17.5,155.78571319580078,156.7655524530957
-17.5,155.5,156.48162831463634
-21.0,161.5,162.8596021117576
-21.0,161.5,162.8596021117576
-26.0,168.0,170.0
-26.0,168.0,170.0
-31.5,174.5,177.32033160356994
-31.5,174.5,177.32033160356994
-37.357147216796875,180.6428565979004,184.4651676822132
-37.357147216796875,180.6428565979004,184.4651676822132
-42.0,187.0,191.65855055279948
-42.0,187.0,191.65855055279948
-47.0,192.0,197.6689151080665
-52.0,194.0,200.84820138602188
-52.0,189.0,196.02295783912658
-52.0,189.0,196.02295783912658
-52.0,183.0,190.24457942343588
-52.0,183.0,190.24457942343588
-51.5,174.5,181.94092447824926
-51.5,174.5,181.94092447824926
-50.0,164.0,171.45261736118232
-50.0,164.0,171.45261736118232
-49.29998779296875,157.6999969482422,165.22644411189893
-49.29998779296875,157.6999969482422,165.22644411189893
-48.064117431640625,149.25640869140625,156.80444802344937
-48.064117431640625,149.25640869140625,156.80444802344937
-46.809844970703125,140.66901397705078,148.25293615796272
-47.0,141.0,148.62705002791384
-44.5,132.9000015258789,140.15227577737943
-44.5,132.9000015258789,140.15227577737943
-43.611114501953125,125.83333587646484,133.17641580212947
-43.611114501953125,125.83333587646484,133.17641580212947
-42.2581787109375,118.87255096435547,126.16036239936385
-42.2581787109375,118.87255096435547,126.16036239936385
-40.779998779296875,112.22000122070312,119.39990357790941
-41.0,112.0,119.26860441876563
-39.5,105.5,112.65211937642363
-39.5,105.5,112.65211937642363
-38.0,99.0,106.04244433244644
-38.0,99.0,106.04244433244644
-37.0,94.0,101.01980003939822
-37.0,94.0,101.01980003939822
-36.0,89.0,96.00520819205592
-35.5,88.5,95.35460135724966
-35.0,84.5,91.46174063508741
-35.0,84.5,91.46174063508741
-34.5,79.5,86.66314095392573
-34.5,79.5,86.66314095392573
-33.5,74.5,81.68537200747757
-33.5,74.5,81.68537200747757
-33.5,68.5,76.25286879849178
-33.5,68.5,76.25286879849178
-32.0,64.0,71.55417527999327
-32.0,64.0,71.55417527999327
-31.0625,59.140625,66.80188943166671
-31.0625,59.140625,66.80188943166671
-30.0,54.5,62.21133337262592
-30.0,54.5,62.21133337262592
-28.5,50.5,57.98706752371601
-28.5,50.5,57.98706752371601
-27.0,46.5,53.77034498680476
-27.0,46.5,53.77034498680476
-26.2310791015625,43.83613586425781,51.0849911259863
-26.2310791015625,43.83613586425781,51.0849911259863
-24.5,41.0,47.762432936357
-24.5,41.0,47.762432936357
-23.384613037109375,38.615386962890625,45.14408308061123
-23.384613037109375,38.615386962890625,45.14408308061123
-22.5,37.5,43.73213921133976
-22.5,37.5,43.73213921133976
-21.303741455078125,35.81776428222656,41.674472260149365
